time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-12-15T12:52:27.660Z,38.1588333,-122.2926667,6.21,1.25,md,19,79,0.03971,0.15,nc,nc72365116,2014-12-20T07:25:04.404Z,"3km WSW of American Canyon, California",earthquake
2014-12-15T07:38:53.610Z,37.3885,-122.2768333,8.38,2.24,md,59,115,0.0201,0.09,nc,nc72364976,2015-01-30T23:12:05.938Z,"3km W of Portola Valley, California",earthquake
2014-12-14T19:16:19.780Z,38.2356667,-122.3421667,6,1.79,md,50,61,0.02188,0.14,nc,nc72364736,2014-12-20T06:30:03.661Z,"8km SW of Napa, California",earthquake
2014-12-14T15:26:27.180Z,37.2968333,-121.6765,3.58,1.01,md,10,132,0.03788,0.04,nc,nc72364666,2014-12-16T23:36:02.778Z,"14km E of Seven Trees, California",earthquake
2014-12-13T21:30:06.650Z,37.2885,-121.664,6.32,2.08,md,68,61,0.03035,0.04,nc,nc72364331,2014-12-16T04:05:02.265Z,"15km E of Seven Trees, California",earthquake
2014-12-13T21:06:08.550Z,37.3,-122.3636667,3.64,1.54,md,16,167,0.1022,0.06,nc,nc72364311,2014-12-16T18:38:10.170Z,"14km SW of Portola Valley, California",earthquake
2014-12-13T19:05:49.040Z,37.8786667,-121.9488333,2.41,2.02,md,29,79,0.03992,0.19,nc,nc72364266,2014-12-16T01:22:05.661Z,"4km N of Diablo, California",earthquake
2014-12-12T16:06:44.680Z,37.2921667,-121.6763333,2.17,1.46,md,17,57,0.03322,0.05,nc,nc72363841,2014-12-18T03:17:02.924Z,"14km E of Seven Trees, California",earthquake
2014-12-12T15:18:21.650Z,37.9626667,-122.0326667,11.31,2.51,md,69,46,0.06548,0.09,nc,nc72363821,2015-01-29T02:04:23.352Z,"1km S of Concord, California",earthquake
2014-12-12T05:05:52.510Z,37.471,-121.7793333,6.4,1.82,md,42,69,0.0983,0.04,nc,nc72363651,2014-12-18T00:24:03.389Z,"10km NNE of East Foothills, California",earthquake
2014-12-10T23:55:57.020Z,37.7115,-122.5551667,9.03,1.28,md,15,201,0.09781,0.04,nc,nc72363336,2014-12-17T07:51:09.778Z,"6km WNW of Broadmoor, California",earthquake
2014-12-10T23:53:37.200Z,37.9783333,-122.0581667,16.01,1.91,md,34,65,0.05884,0.07,nc,nc72363326,2014-12-17T06:52:05.687Z,"1km ESE of Pacheco, California",earthquake
2014-12-10T14:28:13.790Z,37.1061667,-121.8205,3.76,1.13,md,8,132,0.08304,0.03,nc,nc72363156,2014-12-13T05:24:04.596Z,"8km NNE of Day Valley, California",earthquake
2014-12-10T13:35:53.990Z,37.71,-122.5443333,7.6,1.52,md,39,105,0.09124,0.11,nc,nc72363126,2014-12-18T10:51:02.929Z,"6km WNW of Broadmoor, California",earthquake
2014-12-10T12:16:54.990Z,37.7096667,-122.5446667,8.02,1.24,md,26,186,0.09114,0.08,nc,nc72363111,2014-12-18T14:11:09.029Z,"6km WNW of Broadmoor, California",earthquake
2014-12-10T11:50:00.730Z,37.7113333,-122.5403333,7.71,1.34,md,29,183,0.09044,0.12,nc,nc72363086,2014-12-18T10:29:04.133Z,"5km WNW of Broadmoor, California",earthquake
2014-12-10T09:50:07.640Z,37.7115,-122.5481667,8.3,1.49,md,43,105,0.09428,0.09,nc,nc72363061,2014-12-18T10:19:02.405Z,"6km WNW of Broadmoor, California",earthquake
2014-12-10T08:36:40.420Z,37.7971667,-121.9196667,9.36,1.9,md,59,66,0.08444,0.06,nc,nc72363036,2014-12-18T14:16:04.272Z,"2km SSW of Blackhawk, California",earthquake
2014-12-10T07:58:34.250Z,37.9296667,-122.0063333,10.54,2,md,60,57,0.07153,0.08,nc,nc72363026,2015-01-30T07:56:22.490Z,"4km E of Waldon, California",earthquake
2014-12-09T21:50:18.180Z,38.1791667,-122.478,7.55,1.35,md,33,42,0.02362,0.09,nc,nc72362821,2014-12-18T11:50:03.899Z,"7km NNE of Black Point-Green Point, California",earthquake
2014-12-08T20:16:21.490Z,38.2223333,-122.3345,7.83,1.59,md,30,96,0.01889,0.11,nc,nc72362286,2014-12-16T08:26:03.653Z,"8km NW of American Canyon, California",earthquake
2014-12-08T18:02:57.060Z,37.1093333,-121.8423333,5.25,1.37,md,25,53,0.006234,0.06,nc,nc72362236,2014-12-16T04:56:03.477Z,"8km NNE of Day Valley, California",earthquake
2014-12-08T06:46:29.440Z,37.109,-121.8383333,5.22,1.2,md,10,81,0.003033,0.04,nc,nc72362006,2014-12-12T00:20:02.429Z,"8km NNE of Day Valley, California",earthquake
2014-12-07T02:50:59.500Z,38.0473333,-122.1381667,8.87,1.03,md,27,132,0.07498,0.07,nc,nc72361401,2014-12-15T23:19:02.983Z,"1km E of Benicia, California",earthquake
2014-12-06T21:45:37.100Z,38.2418333,-122.3463333,6.91,1.38,md,22,85,0.0259,0.09,nc,nc72361271,2014-12-13T08:28:03.240Z,"8km SW of Napa, California",earthquake
2014-12-05T20:26:17.900Z,37.3263333,-122.098,0.01,1.76,md,32,46,0.08074,0.06,nc,nc72360626,2014-12-06T00:08:47.150Z,"2km S of Loyola, California",quarry blast
2014-12-05T04:51:06.200Z,38.2665,-122.1706667,10.36,1.63,md,41,103,0.03816,0.17,nc,nc72360306,2014-12-13T07:04:03.952Z,"1km NNW of Green Valley, California",earthquake
2014-12-04T21:11:17.420Z,37.1086667,-121.8201667,3.97,1.94,md,49,50,0.0115,0.1,nc,nc72360221,2014-12-12T22:36:07.020Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T20:27:45.990Z,37.111,-121.8228333,4.2,1.16,md,16,61,0.009553,0.08,nc,nc72360191,2014-12-12T20:07:04.386Z,"9km NNE of Day Valley, California",earthquake
2014-12-04T20:20:50.020Z,37.1061667,-121.8218333,4.53,1.39,md,24,58,0.01057,0.04,nc,nc72360186,2014-12-12T21:33:06.113Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T20:00:50.030Z,37.107,-121.8181667,4.01,1.89,md,53,50,0.01325,0.07,nc,nc72360171,2014-12-06T00:36:05.750Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T19:57:18.920Z,37.1076667,-121.823,4.43,1.13,md,14,59,0.009334,0.05,nc,nc72360166,2014-12-12T02:10:04.964Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T19:39:53.870Z,37.1083333,-121.8225,4.65,1.13,md,13,61,0.009655,0.04,nc,nc72360136,2014-12-12T20:09:05.616Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T19:38:36.280Z,37.9143333,-121.9536667,0.01,1.14,md,12,83,0.03684,0.05,nc,nc72360141,2014-12-13T04:10:52.390Z,"3km SSW of Clayton, California",quarry blast
2014-12-04T19:28:37.750Z,37.1075,-121.8128333,4.15,3.19,mw,109,33,0.01743,0.13,nc,nc72360116,2015-03-20T02:20:28.213Z,"9km NNE of Day Valley, California",earthquake
2014-12-04T18:53:17.580Z,37.1081667,-121.8215,4.07,1.38,md,28,57,0.01047,0.06,nc,nc72360096,2014-12-13T06:35:05.148Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T17:46:58.470Z,38.1811667,-122.2958333,9.28,1.24,md,21,84,0.06073,0.1,nc,nc72360061,2014-12-12T08:31:03.897Z,"3km WNW of American Canyon, California",earthquake
2014-12-04T17:02:47.370Z,37.1091667,-121.8175,3.76,1.87,md,26,57,0.01362,0.1,nc,nc72360026,2014-12-11T03:35:02.776Z,"9km NNE of Day Valley, California",earthquake
2014-12-04T11:58:11.310Z,37.1068333,-121.8188333,4.12,2.45,md,66,34,0.01276,0.07,nc,nc72359901,2014-12-05T05:06:06.626Z,"8km NNE of Day Valley, California",earthquake
2014-12-03T17:00:08.100Z,37.3453333,-121.7101667,8.5,1.33,md,26,53,0.054,0.05,nc,nc72359521,2014-12-11T06:24:04.921Z,"10km ESE of Alum Rock, California",earthquake
2014-12-03T16:59:28.120Z,37.3435,-121.7128333,8.13,1.15,md,15,84,0.05342,0.06,nc,nc72359516,2014-12-11T05:59:04.569Z,"10km ESE of Alum Rock, California",earthquake
2014-12-03T09:28:31.830Z,37.1071667,-121.8215,4.01,1.04,md,12,59,0.0106,0.06,nc,nc72359431,2014-12-11T03:49:02.789Z,"8km NNE of Day Valley, California",earthquake
2014-12-03T02:02:26.030Z,37.3603333,-121.7226667,7.29,1.15,md,13,87,0.03888,0.05,nc,nc72359266,2014-12-11T03:05:02.918Z,"8km ESE of East Foothills, California",earthquake
2014-12-02T02:35:31.150Z,37.5751667,-121.9903333,1.63,1.31,md,35,47,0.0386,0.08,nc,nc72358966,2014-12-11T04:20:04.567Z,"2km N of Fremont, California",earthquake
2014-12-01T23:56:15.750Z,37.0201667,-121.8073333,14.05,1.22,md,17,68,0.01059,0.05,nc,nc72358916,2014-12-09T04:42:04.762Z,"3km N of Corralitos, California",earthquake
2014-12-01T12:19:31.210Z,37.9771667,-122.0555,16.61,1.69,md,47,66,0.05865,0.08,nc,nc72358636,2014-12-10T20:04:05.187Z,"1km ESE of Pacheco, California",earthquake
2014-11-30T22:01:53.090Z,38.409,-122.6221667,5.31,2.13,md,59,50,0.03766,0.08,nc,nc72358436,2015-01-01T21:54:53.362Z,"6km W of Kenwood, California",earthquake
2014-11-30T16:40:50.600Z,37.913,-121.864,10.91,2.47,md,55,70,0.04092,0.12,nc,nc72358356,2015-01-30T14:34:25.432Z,"7km ESE of Clayton, California",earthquake
2014-11-30T04:34:30.410Z,37.288,-121.6705,0.95,1.42,md,23,60,0.02904,0.05,nc,nc72358151,2014-12-10T09:39:05.973Z,"14km E of Seven Trees, California",earthquake
2014-11-30T04:15:36.730Z,38.2101667,-122.2768333,10.44,1.78,md,43,94,0.0641,0.13,nc,nc72358131,2014-12-10T09:14:04.253Z,"4km NNW of American Canyon, California",earthquake
2014-11-28T22:23:39.870Z,38.1478333,-122.2738333,8.5,1.34,md,21,101,0.02632,0.11,nc,nc72357556,2014-12-09T10:33:05.959Z,"3km SSW of American Canyon, California",earthquake
2014-11-28T22:05:58.790Z,37.5161667,-121.6868333,7.03,1.54,md,29,105,0.04706,0.06,nc,nc72357551,2014-12-09T10:22:01.804Z,"18km NE of East Foothills, California",earthquake
2014-11-28T17:11:31.240Z,37.8696667,-122.2501667,9.23,1.5,md,55,32,0.007621,0.07,nc,nc72357511,2014-12-09T03:08:02.375Z,"1km E of Berkeley, California",earthquake
2014-11-28T16:13:46.670Z,38.3511667,-122.3501667,0.11,1.9,md,34,53,0.08531,0.1,nc,nc72357491,2015-01-30T10:19:58.621Z,"5km S of Yountville, California",earthquake
2014-11-27T22:05:06.290Z,37.5965,-121.6963333,5.77,1.14,md,9,231,0.05452,0.06,nc,nc72357141,2014-12-09T03:41:02.883Z,"11km SSE of Livermore, California",earthquake
2014-11-27T21:02:25.920Z,38.363,-122.3576667,4.38,1.59,md,22,83,0.08115,0.09,nc,nc72357111,2014-12-09T21:37:04.119Z,"4km S of Yountville, California",earthquake
2014-11-27T20:42:55.950Z,38.3595,-122.3595,3.95,1.94,md,43,54,0.07905,0.09,nc,nc72357106,2014-12-05T23:24:02.637Z,"4km S of Yountville, California",earthquake
2014-11-27T20:36:15.520Z,38.351,-122.3671667,4.91,2.95,ml,129,51,0.05681,0.17,nc,nc72357101,2015-03-20T02:05:15.538Z,"5km S of Yountville, California",earthquake
2014-11-27T18:27:18.820Z,38.359,-122.3555,5.25,2.42,md,97,52,0.08189,0.13,nc,nc72357031,2015-01-29T20:24:27.207Z,"4km S of Yountville, California",earthquake
2014-11-27T18:25:50.020Z,38.3635,-122.3626667,4.89,1.69,md,33,62,0.07744,0.1,nc,nc72357036,2014-12-09T03:20:01.979Z,"4km S of Yountville, California",earthquake
2014-11-27T18:24:47.970Z,38.364,-122.3625,4.57,1.53,md,24,71,0.07768,0.13,nc,nc72357041,2014-12-09T04:07:04.132Z,"4km S of Yountville, California",earthquake
2014-11-27T05:51:35.660Z,38.172,-122.2991667,8.22,1.57,md,46,81,0.05382,0.16,nc,nc72356576,2014-12-09T03:20:03.726Z,"3km W of American Canyon, California",earthquake
2014-11-26T16:52:09.910Z,37.3275,-122.1005,0.01,1.18,md,18,58,0.07844,0.05,nc,nc72356186,2014-12-06T12:59:29.940Z,"2km S of Loyola, California",quarry blast
2014-11-25T15:35:07.300Z,37.3633333,-121.742,2,1.33,md,15,83,0.02343,0.05,nc,nc72355306,2014-12-06T22:02:04.306Z,"6km ESE of East Foothills, California",earthquake
2014-11-25T10:55:30.730Z,38.2543333,-122.3541667,6.75,1.06,md,20,78,0.0369,0.07,nc,nc72354951,2014-12-06T20:57:02.733Z,"7km SW of Napa, California",earthquake
2014-11-25T09:15:43.870Z,37.5351667,-122.1006667,6.63,1.72,md,53,25,0.02775,0.1,nc,nc72354791,2014-12-06T09:15:05.028Z,"5km W of Newark, California",earthquake
2014-11-25T07:31:37.450Z,37.3675,-121.7416667,3,2.05,md,87,33,0.02233,0.07,nc,nc72354696,2014-12-05T23:02:06.275Z,"6km ESE of East Foothills, California",earthquake
2014-11-25T03:31:20.660Z,37.6858333,-121.725,4.23,1.73,md,24,115,0.06311,0.19,nc,nc72354511,2014-12-06T07:40:07.841Z,"3km E of Livermore, California",earthquake
2014-11-24T06:18:44.880Z,37.4196667,-122.2278333,3.83,2.2,md,69,62,0.0181,0.06,nc,nc72352926,2015-01-29T03:13:42.804Z,"2km ESE of Woodside, California",earthquake
2014-11-23T22:21:16.320Z,38.3426667,-122.387,8.77,1.11,md,14,91,0.0562,0.06,nc,nc72352726,2014-12-04T08:59:05.270Z,"6km SSW of Yountville, California",earthquake
2014-11-23T22:15:55.120Z,38.1643333,-122.296,7.92,1.58,md,40,80,0.04577,0.13,nc,nc72352721,2014-12-04T08:28:04.300Z,"3km WSW of American Canyon, California",earthquake
2014-11-22T21:03:35.850Z,37.3973333,-121.7451667,10.18,2.57,md,100,33,0.03086,0.05,nc,nc72352116,2015-01-30T07:30:38.386Z,"6km ENE of East Foothills, California",earthquake
2014-11-22T07:31:49.170Z,37.9741667,-122.1175,16.08,1.12,md,13,250,0.07891,0.05,nc,nc72351761,2014-12-03T22:38:04.210Z,"3km WSW of Pacheco, California",earthquake
2014-11-21T21:02:25.670Z,37.3283333,-122.1001667,0.01,1.38,md,22,78,0.07834,0.05,nc,nc72351321,2014-12-03T05:15:54.930Z,"2km S of Loyola, California",quarry blast
2014-11-21T16:24:17.770Z,37.6555,-121.8241667,5.45,1.13,md,9,80,0.0333,0.07,nc,nc72350936,2014-12-03T02:41:05.038Z,"4km E of Pleasanton, California",earthquake
2014-11-21T15:24:43.760Z,37.688,-121.7343333,4.54,1.34,md,19,78,0.06301,0.11,nc,nc72350871,2014-12-03T03:37:03.374Z,"3km ENE of Livermore, California",earthquake
2014-11-21T08:20:08.810Z,38.408,-122.6198333,6.45,1.12,md,26,51,0.03874,0.07,nc,nc72350606,2014-12-02T04:45:05.528Z,"6km W of Kenwood, California",earthquake
2014-11-21T02:03:39.280Z,37.7673333,-122.568,11,1.16,md,27,160,0.07882,0.08,nc,nc72350506,2014-12-02T05:41:04.419Z,"11km NW of Daly City, California",earthquake
2014-11-20T12:38:03.600Z,37.9763333,-122.0721667,14.54,1.15,md,25,63,0.06722,0.08,nc,nc72350271,2014-12-02T02:30:05.480Z,"0km SSE of Pacheco, California",earthquake
2014-11-20T11:46:32.790Z,37.9835,-122.0536667,17.31,2.63,md,83,32,0.05257,0.11,nc,nc72350241,2015-01-30T09:39:29.499Z,"1km E of Pacheco, California",earthquake
2014-11-20T11:09:31.430Z,37.9086667,-122.0635,8.91,1.14,md,27,56,0.0705,0.08,nc,nc72350231,2014-12-02T02:54:03.729Z,"0km NNE of Walnut Creek, California",earthquake
2014-11-20T01:49:48.520Z,37.8961667,-121.9901667,10.13,1.36,md,26,67,0.03731,0.05,nc,nc72350066,2014-11-27T00:24:07.489Z,"6km NE of Alamo, California",earthquake
2014-11-19T19:06:19.400Z,37.5576667,-121.668,4.57,1.15,md,16,122,0.0809,0.05,nc,nc72349946,2015-03-25T16:11:09.690Z,"16km SSE of Livermore, California",earthquake
2014-11-19T19:04:33.200Z,37.3253333,-122.105,1.98,1.41,md,16,79,0.07617,0.04,nc,nc72349936,2014-11-26T19:55:02.797Z,"2km S of Loyola, California",earthquake
2014-11-19T03:53:48.630Z,38.1556667,-122.3015,7.4,1.22,md,29,76,0.03988,0.15,nc,nc72349641,2014-12-02T01:34:06.831Z,"4km WSW of American Canyon, California",earthquake
2014-11-18T19:15:05.160Z,37.8016667,-122.5951667,10.19,2.06,md,53,92,0.08959,0.04,nc,nc72349436,2014-11-19T01:46:04.057Z,"9km SSW of Tamalpais-Homestead Valley, California",earthquake
2014-11-18T13:48:45.830Z,37.3748333,-122.182,6.29,1.34,md,21,56,0.01567,0.06,nc,nc72349321,2014-11-29T09:49:03.759Z,"3km W of Los Altos Hills, California",earthquake
2014-11-18T08:50:23.460Z,37.9856667,-122.057,17.01,1.68,md,53,63,0.05239,0.14,nc,nc72349226,2014-11-29T05:58:05.686Z,"1km E of Pacheco, California",earthquake
2014-11-18T06:14:49.100Z,37.9826667,-122.0628333,14.91,1.23,md,20,94,0.05762,0.06,nc,nc72349151,2014-11-26T06:24:04.908Z,"1km E of Pacheco, California",earthquake
2014-11-17T22:25:16.720Z,37.983,-122.0595,17.02,1.77,md,38,62,0.0557,0.09,nc,nc72348936,2014-11-27T05:58:07.218Z,"1km E of Pacheco, California",earthquake
2014-11-17T20:20:29.490Z,37.9798333,-122.0528333,17.05,2.76,md,90,41,0.05528,0.11,nc,nc72348841,2015-01-30T01:03:04.334Z,"1km W of Concord, California",earthquake
2014-11-17T10:29:12.840Z,37.7088333,-122.5541667,9.35,1.86,md,64,108,0.09528,0.06,nc,nc72348521,2014-11-26T23:21:02.294Z,"6km WNW of Broadmoor, California",earthquake
2014-11-17T01:02:25.920Z,38.3215,-122.1885,9.38,1.03,md,17,120,0.0463,0.06,nc,nc72348281,2014-12-02T01:34:44.580Z,"7km NNW of Green Valley, California",earthquake
2014-11-16T23:47:26.060Z,37.7908333,-121.784,12.71,1.29,md,22,97,0.02454,0.08,nc,nc72348216,2014-11-27T03:39:07.326Z,"11km ESE of Blackhawk, California",earthquake
2014-11-16T18:46:32.190Z,38.2345,-122.3408333,5.86,1.74,md,41,62,0.02156,0.11,nc,nc72348021,2014-11-26T02:14:01.780Z,"8km SW of Napa, California",earthquake
2014-11-15T16:23:50.210Z,38.3695,-122.1711667,0.88,1.41,md,20,118,0.06296,0.2,nc,nc72347221,2014-11-22T09:04:04.058Z,"12km NE of Napa, California",earthquake
2014-11-15T03:30:09.040Z,37.3373333,-121.7053333,7.24,1.17,md,23,54,0.05021,0.04,nc,nc72346826,2014-11-25T03:44:05.549Z,"11km ESE of Alum Rock, California",earthquake
2014-11-14T10:26:04.120Z,37.5981667,-121.7771667,5.91,1.61,md,33,90,0.02878,0.15,nc,nc72346436,2014-11-21T08:01:04.136Z,"9km S of Livermore, California",earthquake
2014-11-13T19:39:34.180Z,37.174,-121.9883333,12.81,1.17,md,7,146,0.0726,0.17,nc,nc72346036,2014-11-21T05:57:06.604Z,"1km NW of Lexington Hills, California",earthquake
2014-11-13T16:38:35.150Z,37.8035,-121.9801667,18.46,1.75,md,48,56,0.05612,0.13,nc,nc72342410,2014-11-20T07:14:02.674Z,"2km N of San Ramon, California",earthquake
2014-11-13T16:35:59.310Z,37.8041667,-121.9728333,18.78,1.75,md,40,57,0.05679,0.1,nc,nc72342405,2014-11-20T09:11:04.474Z,"2km N of San Ramon, California",earthquake
2014-11-12T22:05:54.840Z,37.3215,-122.1053333,0.01,1.44,md,11,168,0.07778,0.03,nc,nc72341895,2014-11-13T18:40:59.250Z,"3km S of Loyola, California",quarry blast
2014-11-12T10:00:43.280Z,37.7636667,-122.5676667,9.39,1.67,md,58,97,0.07995,0.07,nc,nc72341315,2014-11-18T08:03:06.614Z,"11km NW of Daly City, California",earthquake
2014-11-12T07:15:53.150Z,38.1468333,-122.292,6.13,1.27,md,29,74,0.02852,0.11,nc,nc72341180,2014-11-18T07:05:04.426Z,"4km SW of American Canyon, California",earthquake
2014-11-10T13:42:32.170Z,37.7726667,-121.979,8.63,1.89,md,46,48,0.07641,0.08,nc,nc72338850,2014-11-14T08:51:01.885Z,"0km S of San Ramon, California",earthquake
2014-11-10T13:42:02.620Z,37.7701667,-121.976,8.71,1.35,md,26,48,0.07747,0.06,nc,nc72338845,2014-11-14T07:59:02.609Z,"1km S of San Ramon, California",earthquake
2014-11-10T01:19:58.830Z,38.338,-122.3778333,7.73,1.02,md,9,128,0.06377,0.03,nc,nc71088194,2014-11-21T23:53:04.177Z,"7km SSW of Yountville, California",earthquake
2014-11-09T22:31:10.870Z,37.2286667,-122.0341667,12.61,1.49,md,36,60,0.05709,0.13,nc,nc72338245,2014-11-22T01:50:02.751Z,"3km WSW of Monte Sereno, California",earthquake
2014-11-09T13:01:58.180Z,37.6296667,-121.7658333,8.31,1.63,md,37,101,0.01032,0.14,nc,nc72337950,2014-11-11T10:43:02.548Z,"5km S of Livermore, California",earthquake
2014-11-09T03:50:50.510Z,37.9128333,-121.9976667,11.22,2.25,md,67,51,0.05405,0.09,nc,nc72337795,2015-01-30T23:49:48.499Z,"5km E of Walnut Creek, California",earthquake
2014-11-08T11:43:49.360Z,37.2978333,-122.0845,5.93,1.03,md,5,164,0.1047,0.02,nc,nc72337465,2014-11-20T18:16:02.388Z,"5km WSW of Cupertino, California",earthquake
2014-11-08T11:13:27.570Z,37.2951667,-122.0833333,9.99,2.84,md,95,47,0.04351,0.11,nc,nc72337440,2015-03-20T00:36:11.738Z,"5km SW of Cupertino, California",earthquake
2014-11-08T05:46:30.350Z,37.2946667,-122.0825,10.05,1.82,md,38,46,0.08029,0.1,nc,nc72337295,2014-11-08T11:33:30.562Z,"5km SW of Cupertino, California",earthquake
2014-11-07T14:36:41.630Z,37.58,-121.982,5.58,1.89,md,45,38,0.03115,0.09,nc,nc72336905,2014-11-08T09:07:02.684Z,"3km N of Fremont, California",earthquake
2014-11-07T03:36:31.760Z,37.86,-121.8016667,9.35,1.11,md,21,136,0.04951,0.1,nc,nc71088019,2014-11-19T06:16:04.822Z,"9km SW of Brentwood, California",earthquake
2014-11-06T22:51:20.370Z,37.8955,-121.9793333,9.6,1.56,md,28,119,0.03808,0.04,nc,nc72336480,2014-11-08T01:49:03.551Z,"6km NE of Alamo, California",earthquake
2014-11-06T18:34:25.390Z,37.5438333,-121.8658333,7.19,1.07,md,21,64,0.08298,0.05,nc,nc72336340,2014-11-18T04:04:02.490Z,"10km E of Fremont, California",earthquake
2014-11-06T11:03:53.850Z,37.8455,-121.7881667,19.02,1.84,md,52,92,0.03687,0.16,nc,nc72336155,2014-11-18T05:51:05.527Z,"10km SSW of Brentwood, California",earthquake
2014-11-04T07:12:07.370Z,37.988,-122.0781667,15.16,1.09,md,26,94,0.06262,0.07,nc,nc72334585,2014-11-05T02:14:02.269Z,"0km NNW of Pacheco, California",earthquake
2014-11-04T07:00:29.580Z,38.0463333,-122.2788333,5.87,1.12,md,39,43,0.0337,0.1,nc,nc72334580,2014-11-05T03:50:02.784Z,"1km NW of Rodeo, California",earthquake
2014-11-04T06:32:01.800Z,38.0475,-122.2811667,6.09,1.4,md,42,43,0.03362,0.11,nc,nc72334570,2014-11-05T05:56:02.425Z,"2km NW of Rodeo, California",earthquake
2014-11-04T05:34:54.860Z,37.9886667,-122.0836667,13.71,1.74,md,42,75,0.06569,0.08,nc,nc72334540,2014-11-05T01:35:02.654Z,"0km NW of Pacheco, California",earthquake
2014-11-03T16:42:38.150Z,38.2406667,-122.3351667,5.73,1.26,md,24,61,0.02916,0.12,nc,nc72337886,2014-11-14T22:16:04.810Z,"7km SW of Napa, California",earthquake
2014-11-03T13:24:24.240Z,38.226,-122.3813333,12.25,1.17,md,25,51,0.02048,0.1,nc,nc72337796,2014-11-05T04:09:06.110Z,"9km SE of Sonoma, California",earthquake
2014-11-03T10:25:34.300Z,37.5105,-121.804,7.61,1.3,md,37,80,0.05597,0.03,nc,nc72337746,2014-11-05T00:14:03.754Z,"12km NE of Milpitas, California",earthquake
2014-11-02T20:44:52.280Z,37.2011667,-122.1286667,16.85,1.79,md,21,73,0.08094,0.11,nc,nc72337256,2014-11-04T00:13:05.588Z,"8km N of Boulder Creek, California",earthquake
2014-11-02T20:44:44.150Z,37.2106667,-122.1266667,13.53,1.33,md,19,84,0.0905,0.07,nc,nc72337266,2014-11-11T04:12:03.123Z,"9km N of Boulder Creek, California",earthquake
2014-11-02T05:15:41.890Z,37.9176667,-122.0721667,13.52,1.46,md,36,55,0.06296,0.06,nc,nc72336886,2014-11-04T02:10:05.823Z,"1km NNW of Walnut Creek, California",earthquake
2014-11-02T03:24:52.190Z,38.2605,-122.1596667,10.09,1.54,md,25,106,0.04847,0.11,nc,nc72336846,2014-11-11T03:42:03.138Z,"0km NNE of Green Valley, California",earthquake
2014-11-01T18:54:01.740Z,38.1626667,-122.4553333,9.47,1.27,md,19,78,0.0382,0.08,nc,nc72336661,2014-11-04T02:21:07.035Z,"7km NE of Black Point-Green Point, California",earthquake
2014-11-01T18:53:10.820Z,38.1623333,-122.4628333,9.19,1.32,md,31,54,0.03788,0.09,nc,nc72336651,2014-11-04T20:12:05.037Z,"6km NE of Black Point-Green Point, California",earthquake
2014-11-01T18:18:29.860Z,37.9701667,-122.3508333,5.94,2.43,md,83,19,0.02929,0.08,nc,nc72336646,2015-01-29T02:00:28.991Z,"1km NNW of San Pablo, California",earthquake
